,open,high,low,close,volume,trade_count,vwap,sma5,sma10,sma20,sma50,sma100,sma200,ema13,ema485,std,lower20,upper20,rsi,macd_delta,stochastic_delta,plus_di,minus_di,adx_smooth,kijun_sen,tenkan_sen,senkou_span_a,senkou_span_b,obv
2022-04-25,2866.2,3038.4,2797.0,3007.8,15034.941,10648.0,2910.7442259334,2923.62,2976.62,3047.9399999999996,3033.6479999999997,2903.863,3469.0995000000003,2994.1415365690705,3040.2783833933167,112.76519143780834,2822.4096171243827,3273.4703828756165,40.403683654619556,-6.848492443943179,-8.332216278631957,14.057126693556448,23.617028971688427,19.14518038836955,3173.0,2972.95,3072.975,3013.7,-336586.2910000001
2022-04-26,3007.4,3021.4,2765.1,2842.1,11360.889,7053.0,2871.601507294,2912.7,2974.6400000000003,3029.695,3037.2059999999997,2901.0089999999996,3465.7095,2979.7070313449176,3034.3317820440375,106.65654914258934,2816.3819017148217,3243.0080982851787,43.16596037876958,-5.810452653473913,-3.954846948934044,13.392870046358327,22.50102789810447,19.59018367184079,3173.0,2972.95,3072.975,3013.7,-325225.40200000006
2022-04-27,2844.5,2919.0,2822.0,2893.1,8831.021,14283.0,2924.792021602,2906.4800000000005,2961.97,3015.355,3043.796,2899.167,3462.7165000000005,2971.306026867072,3029.7486797391866,100.88365811669196,2813.587683766616,3217.122316233384,44.671377760498665,-3.7172997645204156,8.547830967845428,15.553709993207837,21.09604622336689,19.951090855816453,3173.0,2972.95,3072.975,3036.55,-316394.38100000005
2022-04-28,2893.5,2980.0,2855.0,2920.9,10289.069,8319.0,2825.2289448443,2896.6,2935.18,2993.585,3048.8559999999998,2896.075,3459.3195,2949.562308743204,3021.2376219718744,93.64755349183241,2806.289893016335,3180.880106983665,40.44647477104184,-4.869995892713401,-14.09670435410152,13.8239700009166,22.56859942422612,19.651626667367488,3161.0,2972.95,3066.975,3036.55,-326683.45000000007
2022-04-29,2920.4,2935.3,2773.8,2819.1,7420.331,3570.0,2768.9363172344,2848.56,2903.42,2972.955,3052.4240000000004,2895.164,3455.618,2923.5676932084607,3010.9896372456546,95.68944808601232,2781.576103827975,3164.3338961720247,38.464528219047516,-6.412000841283405,-9.206023354675917,12.533002549288558,23.19299415569938,19.993909214523583,3135.6000000000004,2876.3500000000004,3005.9750000000004,3036.55,-334103.7810000001
2022-04-30,2826.6,2842.0,2714.3,2767.6,6840.978,3820.0,2805.4048792439,2851.68,2887.65,2965.74,3057.91,2898.81,3451.6265,2914.1580227501095,3004.7961165488114,98.62261099771017,2768.4947780045795,3162.98522199542,43.665537879503844,-3.9622152575332414,12.354484483315307,13.116712603675184,22.213601895472742,20.67620454197663,3044.15,2876.3500000000004,2960.25,3036.55,-327262.8030000001
2022-05-01,2772.2,2865.5,2752.9,2857.7,13742.476,8956.0,2831.4880617947,2843.0799999999995,2877.89,2955.2249999999995,3063.508,2902.607,3446.7775,2905.006876642951,2998.545768405378,99.17892354228134,2756.8671529154367,3153.582847084562,43.33283792384269,-2.10279523909432,5.351911396927488,13.657635929593068,21.719310442676157,21.023380752065048,3014.3,2876.3500000000004,2945.3250000000003,3036.55,-341005.2790000001
2022-05-02,2858.2,2882.2,2778.0,2850.1,21841.77,8964.0,2814.3952923595,2817.88,2862.18,2939.31,3068.4780000000005,2906.1160000000004,3441.5619999999994,2889.2773228368155,2990.3176565505555,98.08451406825507,2743.14097186349,3135.47902813651,40.89558541025153,-2.087998146878249,-8.431582708110003,12.687784919069788,21.289539156679616,21.16231926267999,3014.3,2876.3500000000004,2945.3250000000003,3036.55,-362847.0490000001
2022-05-03,2849.6,2853.7,2755.7,2794.9,14112.711,13117.0,2882.3296135094,2843.2,2869.9,2934.9700000000003,3074.9939999999997,2911.6089999999995,3436.922,2897.3377052886995,2988.5149229525405,95.75781482472195,2743.4543703505565,3126.485629649444,49.28723982560823,2.7972382852841307,17.606287959985686,17.024175446932492,19.365017374137146,21.362678569742908,3010.75,2867.8500000000004,2939.3,3044.5,-348734.3380000001
2022-05-04,2793.8,2965.9,2788.2,2945.7,26028.863,15225.0,2791.7044327983,2837.7599999999998,2843.16,2919.6699999999996,3074.3039999999996,2914.24,3431.2995,2874.9180331046,2978.4900775806536,101.03222802653502,2717.6055439469296,3121.7344560530696,40.795248458089,-0.04932257838328624,-12.486387627603476,15.693883342240014,22.664772665167433,20.356156885625765,2998.1,2834.5,2916.3,3044.5,-374763.2010000001
2022-05-05,2945.9,2950.3,2689.0,2740.4,46700.262,14458.0,2695.5858448225,2797.5199999999995,2824.6,2900.6099999999997,3071.8119999999994,2916.8909999999996,3425.501,2843.7154569468,2965.480377476302,112.29690957459965,2676.0161808508005,3125.203819149199,37.91984189804123,-3.812658593860988,-17.6356518056655,14.54044005964708,23.69057594527955,20.229603903080942,2912.1000000000004,2806.7,2859.4,3097.8,-421463.4630000001
2022-05-06,2746.4,2755.0,2633.4,2656.5,23541.834,8796.0,2610.4827210871,2734.94,2789.0099999999998,2881.825,3063.6079999999997,2917.783,3418.922,2799.9275345258284,2948.1761198003855,137.30808015191914,2607.2088396961617,3156.441160303838,34.225764421870736,-8.889714765632561,-4.2712896591444185,12.712281267279876,25.999124088166802,20.547194670532107,2849.1000000000004,2741.65,2795.375,3049.15,-445005.2970000001
2022-05-07,2653.7,2703.4,2517.4,2537.2,22811.442,8797.0,2522.4170121819,2668.12,2743.0,2852.4849999999997,3054.3979999999997,2917.0490000000004,3410.3730000000005,2751.4807438792814,2928.4841553638903,159.62991033952844,2533.225179320943,3171.7448206790564,32.07104748747537,-13.146090756159175,0.9776654537785143,11.635613721723061,28.060762013102636,21.567157810287426,2801.65,2694.2,2747.925,3001.7,-467816.73900000006
2022-05-08,2535.3,2578.0,2422.5,2460.8,60508.041,24951.0,2326.2299198978,2548.2200000000003,2695.71,2815.445,3044.382,2914.448,3401.3740000000003,2693.58349475367,2904.9575228238023,184.86781081358092,2445.7093783728383,3185.180621627162,29.11055789166224,-17.693604887894686,8.552951544536853,10.67784950852961,35.64798143890831,23.04604147673913,2690.2,2582.75,2636.475,2890.25,-528324.78
2022-05-09,2462.0,2467.4,2199.6,2346.2,41817.786,22138.0,2368.2457090292,2470.6800000000003,2654.2200000000003,2778.82,3030.85,2912.885,3392.9435,2644.885852646003,2882.644087558073,199.7572917317563,2379.3054165364874,3178.334583463513,29.508027093149906,-18.547685296698532,5.059618956829338,10.179091876471192,33.98287997855062,25.249974145998163,2690.2,2582.75,2636.475,2890.25,-486506.994
2022-05-10,2344.8,2456.8,2258.9,2352.7,81855.303,34691.0,2179.5799404175,2316.4800000000005,2557.0,2722.325,3009.7980000000007,2904.41,3381.8579999999997,2536.40215941086,2842.3554375555173,271.68698326384,2178.95103347232,3265.6989665276797,20.5773336188239,-30.79095051296389,-9.114176988467166,7.622065084197563,41.31465716019316,27.37274939984404,2504.0,2396.55,2450.275,2704.05,-568362.297
2022-05-11,2350.9,2450.9,1827.2,1885.5,58497.86,22086.0,1910.9643797226,2225.68,2480.31,2679.1,2990.89,2897.624,3371.548,2471.658993780737,2811.682490583424,299.71613236528685,2079.667735269426,3278.532264730574,30.20376899842188,-29.672571453483897,11.778568323245977,6.428088898221872,38.929091808772775,30.349678682447248,2442.8,2335.35,2389.075,2642.85,-509864.43700000003
2022-05-12,1887.8,2104.7,1704.8,2083.2,39457.15,13028.0,2077.6006697265,2137.3999999999996,2402.7599999999998,2632.47,2968.368,2891.2659999999996,3360.6025,2407.050566097775,2779.6710768223243,325.1028869450504,1982.264226109899,3282.6757738901006,28.982920225728037,-28.111792198960202,4.943382660196303,7.435365731005112,36.28289526742269,33.27117668769727,2442.8,2327.55,2385.175,2642.85,-549321.587
2022-05-13,2083.5,2147.8,1997.4,2019.4,47464.056,11166.0,2020.0090621396,2070.3599999999997,2309.29,2589.595,2946.2819999999997,2883.672,3349.2655000000004,2350.471913798093,2748.6136595768353,346.95729056327133,1895.6804188734573,3283.5095811265423,28.817760463598603,-24.68236571258268,-2.1304152459492975,6.887420619723351,35.23359636757693,35.614577481687355,2442.8,2229.9,2336.3500000000004,2642.85,-596785.643
2022-05-14,2020.0,2083.8,1948.8,2011.0,25804.341,8174.0,2079.1951453207,2014.14,2242.41,2542.785,2924.91,2874.153,3339.6455,2310.633068969794,2721.2595723210848,350.5129887393709,1841.759022521258,3243.8109774787417,31.835610654400597,-18.272742005521877,2.9815240662913283,8.956345501299953,32.18967002781783,37.82234437259738,2442.8,2204.1,2323.45,2642.85,-570981.302
2022-05-15,2013.3,2164.8,2003.2,2071.6,39687.23,10313.0,2015.0005742678,2051.44,2183.96,2504.28,2899.962,2864.6569999999997,3328.1755,2276.5426305455376,2695.0268623282022,357.7417680394706,1788.796463921059,3219.7635360789413,31.85614707571014,-12.177934382837151,1.6229217878571696,8.319890055985773,30.760931173576967,39.158882532029516,2442.8,2141.4,2292.1000000000004,2642.85,-531294.072
2022-05-16,2070.6,2080.1,1977.1,2072.0,43641.278,11148.0,2069.4882391872,2041.06,2133.37,2461.1899999999996,2872.7880000000005,2854.0430000000006,3316.6394999999993,2241.507969039032,2668.209615365338,360.20671690018014,1740.7765661996393,3181.60343380036,30.83808622589875,-7.814432666930287,-2.140988026326216,9.04850256859117,28.389057274512368,40.43400602268841,2371.6,2086.1,2228.85,2642.85,-574935.3500000001
2022-05-17,2074.0,2122.0,2005.3,2031.3,37794.305,9548.0,1943.5506646544,2026.4,2081.9,2412.45,2844.27,2841.6220000000003,3304.5065000000004,2199.306830604885,2639.0334692898573,360.6556702729164,1691.138659454167,3133.7613405458324,28.765634978220888,-6.029733024644855,-5.420014046178537,8.481501760429882,30.04304078149203,41.25789910692887,2371.6,2080.8,2226.2,2642.85,-612729.6550000001
2022-05-18,2028.9,2050.4,1901.3,1946.1,42742.955,12148.0,1991.1579776106,2027.22,2048.79,2372.2499999999995,2816.718,2830.8589999999995,3293.4035000000003,2172.9915690899015,2613.8240361871426,357.88631225573107,1656.4773754885373,3088.022624511462,32.70969555912775,-1.414254025559032,4.609888189044664,8.243696926819618,29.066684762540813,42.3078365348343,2371.6,2077.85,2224.725,2642.85,-569986.7000000002
2022-05-19,1946.7,2051.5,1912.1,2015.1,38382.887,7881.0,1957.8161443223,2005.42,2009.78,2332.0,2790.986,2818.71,3281.388,2142.935630648487,2587.5119539168604,356.42408027517826,1619.1518394496434,3044.8481605503566,31.290127407524494,1.0778375560209241,0.903928905369618,7.981171903756825,26.80427537015427,43.26362489420814,2371.6,1934.8000000000002,2153.2,2642.85,-608369.5870000002
2022-05-20,2016.8,2062.6,1920.8,1962.6,25290.53,5061.0,1969.4142914522,1983.7599999999998,2017.6,2287.3,2760.592,2807.8070000000002,3268.5064999999995,2117.3305405558463,2562.3074305261935,343.51747408247917,1600.265051835042,2974.3349481649584,31.357346380811848,3.6875964320335157,1.312078013014851,7.817756808236612,26.25545581423141,44.03850928979318,2363.1,2033.0500000000002,2198.075,2642.85,-583079.0570000001
2022-05-21,1964.5,1988.1,1954.4,1963.7,17820.81,4882.0,2001.353033145,1982.7199999999998,2011.89,2246.1,2731.6119999999996,2798.789,3255.731,2104.2976061907257,2540.6424838381945,322.3055925670648,1601.4888148658702,2890.7111851341297,35.22844001576337,7.959443443362872,9.599550451308048,9.915301177825732,24.95275222996825,44.7019974683557,2342.4,2033.0500000000002,2187.7250000000004,2642.85,-565258.2470000001
2022-05-22,1964.4,2055.5,1964.4,2026.1,14499.886,5230.0,2037.1177348015,1990.5400000000002,2008.47,2205.6150000000002,2701.364,2789.456,3242.97,2087.2836624491933,2518.2003632790043,300.9754612505924,1603.6640774988155,2807.565922501185,33.879776675414504,9.925378609189238,0.9309079599133554,10.872223475313533,24.82480612738962,44.568862952009,2342.4,2033.0500000000002,2187.7250000000004,2642.85,-579758.1330000001
2022-05-23,2026.5,2086.0,1953.0,1985.2,32853.118,8093.0,1958.1751938279,1988.3,2007.7599999999998,2158.5249999999996,2670.928,2781.0,3230.4865000000004,2075.371710670737,2497.420550621204,251.03170491993023,1656.4615901601392,2660.58840983986,35.10308843769222,12.075973807226006,0.2525021850177467,10.452992964375502,25.579166644865474,44.19200113382197,2335.35,2011.65,2173.5,2642.85,-546905.0150000001
2022-05-24,1983.9,2020.2,1910.4,2003.9,7525.969,3570.0,1955.6195837506,1982.9,1994.1600000000003,2118.2850000000003,2642.4320000000002,2770.198,3217.4004999999997,2055.40432343206,2474.720730394018,216.6875891116216,1684.909821776757,2551.6601782232437,32.721841896407255,11.633563459354207,7.657377350815025,12.429582235374873,30.416011606270903,44.033975892083305,2335.35,2011.65,2173.5,2630.85,-554430.9840000002
2022-05-25,2003.8,2009.8,1931.4,1935.6,51044.544,17471.0,1817.4321406809,1938.4,1961.08,2072.52,2613.104,2756.291,3202.4685,2010.5179915131946,2445.083529165894,193.61033443493395,1685.299331130132,2459.740668869868,27.089164431237563,5.977339202803478,-27.866249706472086,12.742873714771392,42.81637623159209,43.94922315370439,2335.35,1906.3,2120.825,2630.85,-605475.5280000002
2022-05-26,1936.3,1943.3,1726.6,1741.2,30745.474,11354.0,1758.7478469254,1885.28,1934.0,2033.685,2583.154,2743.1710000000003,3187.1344999999997,1974.8011355827382,2417.4235885934604,173.3443199963788,1686.9963600072424,2380.3736399927575,28.40679802840927,3.7424919688157416,-9.257655460266205,12.039899160960402,41.945607328033525,44.6827938187536,2333.35,1893.4,2113.375,2537.4,-574730.0540000001
2022-05-27,1742.5,1820.9,1700.8,1760.5,18446.846,5566.0,1782.2222622393,1842.9,1916.72,1999.3100000000002,2554.466,2731.8940000000002,3172.4945000000002,1946.0152590709183,2391.398393094668,152.10282344521735,1695.1043531095654,2303.5156468904347,29.319107022412012,3.4950183709038924,5.017269577215034,11.682283022239565,40.69971432441179,45.44800920270183,2333.35,1893.4,2113.375,2507.55,-556283.2080000001
2022-05-28,1760.5,1807.7,1747.1,1773.3,30104.921,6922.0,1819.3383960948,1816.48,1902.39,1975.5899999999997,2526.812,2722.539,3158.581,1935.4130792036442,2370.4045186261446,131.79126260874415,1712.0074747825115,2239.172525217488,36.07034581509394,6.919856651160131,17.56840062874546,16.22070879388936,38.797863568685855,46.08529954023968,2333.35,1893.4,2113.375,2507.55,-526178.2870000001
2022-05-29,1771.5,1889.7,1771.0,1871.8,25733.81,7621.0,1932.0554360819,1825.78,1904.3399999999997,1957.06,2502.85,2715.795,3144.7925,1942.0826393174095,2354.7154471664653,99.58462431523739,1757.890751369525,2156.2292486304746,42.67362810460262,12.631625299568377,25.78248654637543,22.23762305861678,35.13768776031927,45.62994830903207,2325.55,1893.4,2109.4750000000004,2504.0,-500444.47700000013
2022-05-30,1872.6,2014.5,1870.7,1982.1,27526.438,7721.0,1955.0458471089,1864.08,1901.2399999999998,1959.42,2481.464,2707.743,3131.3565,1940.7422622720655,2337.6643179879834,98.41319322126972,1762.5936135574607,2156.2463864425395,40.64856373115947,14.666652046706936,4.340439568892343,21.03594906738335,33.23892162949866,43.976641365484014,2227.9,1893.4,2060.65,2504.0,-527970.9150000002
2022-05-31,1983.4,1998.4,1912.1,1932.7,47734.676,12034.0,1876.647530816,1874.7199999999998,1880.0,1945.9449999999997,2456.53,2700.8320000000003,3117.2205000000004,1922.5933676617703,2316.494042513675,98.99102219396956,1747.9629556120606,2143.9270443879386,36.19294625272394,12.304359165954665,-22.789656019147177,18.832611361720485,38.70254338734298,42.502915724019644,2202.1,1860.5,2031.3,2445.8,-575705.5910000001
2022-06-01,1934.6,1971.0,1761.5,1813.7,39921.297,8604.0,1818.1827602295,1883.0400000000002,1862.97,1935.72,2430.564,2692.3930000000005,3102.8075,1907.208600852946,2296.2276165534845,101.40773934965206,1732.904521300696,2138.5354786993043,36.26880989514277,10.905900399539576,-10.089996538594654,18.207686118548626,37.418271340670486,41.933799536453236,2139.4,1857.65,1998.525,2440.8,-535784.2940000001
2022-06-02,1815.1,1852.4,1779.6,1814.9,46451.711,9970.0,1770.4663581628,1861.98,1839.2300000000002,1923.4950000000001,2405.244,2686.772,3089.9669999999996,1887.1073721596679,2274.8244805310783,106.21909185738208,1711.056816285236,2135.9331837147643,34.487749474317496,8.698388189727446,-8.272758740048467,17.439934107553434,38.876967605267104,41.42334327826882,2084.1,1857.65,1970.875,2440.8,-582236.0050000001
2022-06-03,1815.0,1824.4,1732.0,1766.5,5518.763,2365.0,1788.7907183729,1823.52,1824.65,1909.4050000000002,2380.112,2678.575,3078.0190000000002,1873.206318994001,2255.227531822714,104.31169864884272,1700.7816027023148,2118.028397297686,36.11421486667973,8.196371051142165,-0.15576323987540164,15.941014989504817,35.53558858193394,41.183462232037456,2078.8,1857.65,1968.2250000000001,2440.8,-576717.2420000001
2022-06-04,1767.2,1814.2,1755.6,1789.8,17919.603,4613.0,1821.562644909,1813.06,1838.5699999999997,1899.825,2356.966,2669.6119999999996,3066.1595,1874.2339877091438,2240.0829850823743,97.51595702759101,1704.793085944818,2094.856914055182,42.13050736816624,10.665020425482837,17.696434752509546,18.855249032651063,32.60019332187778,40.902793684023216,2075.85,1873.25,1974.55,2440.8,-558797.6390000001
2022-06-05,1790.0,1882.4,1771.2,1880.4,43809.713,11459.0,1844.3284560116,1800.9,1837.81,1885.905,2333.766,2660.018,3054.5255000000006,1856.9005608935518,2220.39882406891,97.6250965428817,1690.6548069142366,2081.1551930857636,36.86854884257397,8.392526869395212,-12.368780334709424,19.016292189745993,31.985660972611463,39.88264193234115,1932.8000000000002,1869.2,1901.0,2440.8,-602607.3520000001
2022-06-06,1879.6,1918.4,1723.9,1752.9,52419.427,10798.0,1782.593577652,1800.2,1841.6200000000001,1879.17,2309.042,2652.032,3042.2005,1850.4004807659016,2203.8736190559966,97.88604139511912,1683.3979172097618,2074.942082790238,40.53815516510193,8.792336566228954,2.5254215690429263,17.35208944213536,29.186449415299286,38.850250437183036,1932.8000000000002,1869.2,1901.0,2440.8,-550187.925
2022-06-07,1751.4,1874.4,1735.1,1811.4,18596.142,6208.0,1797.4779255181,1806.3,1834.14,1868.265,2283.2419999999997,2640.8790000000004,3029.3589999999995,1842.771840656487,2187.434280912293,94.21520723857151,1679.8345855228572,2056.695414477143,39.92299510873438,8.61926345988693,3.2546779914283626,16.218370562341033,27.27951890721087,37.891601191679065,1932.8000000000002,1861.15,1896.9750000000001,2440.8,-568784.067
2022-06-08,1784.8,1837.3,1770.0,1797.0,16021.729,6016.0,1793.8565797424,1806.6,1815.06,1859.7,2257.364,2628.772,3017.387,1835.418720562703,2171.4288554208624,93.02887723716213,1673.6422455256757,2045.7577544743244,39.66640257832582,8.336037918903806,-2.74147274466052,16.295724387856517,29.13652387655221,37.01588843443253,1932.8000000000002,1847.45,1890.125,2440.8,-584805.7960000001
2022-06-09,1796.4,1831.4,1743.0,1791.3,23394.47,8823.0,1701.5696001192,1765.6799999999998,1789.3700000000001,1845.3049999999998,2230.572,2616.5,3005.0130000000004,1812.6160461966024,2151.4034471209993,97.96589444805264,1649.3732111038946,2041.236788896105,34.7873642423595,4.7955702787455365,-15.685662956792976,14.890786669426056,32.27028557279807,36.4345416456,1887.65,1785.85,1836.75,2417.05,-608200.2660000001
2022-06-10,1792.0,1798.7,1653.3,1675.8,29667.083,10411.0,1535.0302819458,1705.3799999999999,1753.14,1816.5700000000002,2200.646,2603.7569999999996,2990.9455,1761.013753882802,2123.120479560514,122.04643419619849,1572.4771316076033,2060.6628683923973,27.667041380500848,-3.630733014334538,-10.943623092679186,12.476482450549813,38.868022097699125,36.538547090428146,1783.5,1681.7,1732.6,2312.9,-637867.349
2022-06-11,1675.6,1677.6,1445.0,1451.4,78880.588,19125.0,1407.0247858066,1612.6,1706.4,1784.685,2168.556,2590.985,2976.2894999999994,1701.940360470973,2091.7822783661063,153.1607269341819,1478.3635461316362,2091.0064538683637,25.10484140562164,-10.92349310539614,1.7010125587575873,10.82828455734174,41.26032520019913,37.635974110600394,1694.6,1610.8000000000002,1652.7,2170.8,-716747.937
2022-06-12,1450.7,1545.0,1303.2,1347.5,366725.132,55532.0,1205.2473868816,1484.2199999999998,1645.2600000000002,1742.2450000000001,2134.288,2576.0229999999997,2959.8880000000004,1623.8203089751198,2053.936529745203,197.66931343789068,1346.9063731242188,2137.5836268757816,21.191207403940197,-19.587374271290187,3.483639296704948,9.31466606048701,46.82738023984617,39.16363052663479,1579.35,1495.5500000000002,1537.45,2055.55,-1083473.0690000001
2022-06-13,1348.3,1366.2,1072.7,1155.1,174929.342,30560.0,1203.1293142948,1353.08,1579.84,1702.2449999999997,2096.844,2562.071,2945.095,1554.074550550103,2016.8320234928242,232.38923700336704,1237.4665259932656,2167.0234740067335,20.836667425944583,-23.427717851989485,-0.37505830027171516,8.403460475845225,42.24649992576853,41.13890722200021,1579.35,1495.5500000000002,1537.45,2055.55,-1258402.411
2022-06-14,1155.0,1265.5,1119.7,1135.6,187325.254,35555.0,1130.3749669124,1256.6,1511.1399999999999,1674.855,2063.87,2548.759,2930.7830000000004,1502.549614757231,1983.5620427455988,257.1474916755112,1160.5600166489776,2189.1499833510225,24.850098750773853,-21.813445672103306,8.011565327114901,7.6784851469771525,43.64157561704197,42.98971814737727,1549.25,1443.45,1496.35,2025.45,-1071077.1570000001
2022-06-15,1133.9,1256.0,1012.5,1193.4,108339.51,20387.0,1109.4486868373,1183.54,1444.46,1641.1349999999998,2027.73,2532.468,2914.5745,1443.056812649055,1947.3009501093702,286.27375582649404,1068.5874883470117,2213.682511652988,22.563190006980975,-21.74861006441362,-3.5740575025970394,6.8678484040650645,39.03422611560055,44.92445878536078,1549.25,1424.9,1487.075,2016.95,-1179416.6670000001
2022-06-16,1190.2,1204.0,1050.0,1086.1,82319.471,14050.0,1083.2548487222,1129.78,1371.19,1606.4050000000002,1990.8859999999997,2517.341,2898.0170000000003,1391.0058394134758,1912.2059622261236,309.3376269951768,987.7297460096466,2225.080253990354,22.410017930038947,-19.641694693055,-4.492769621371005,6.490443661662676,36.88920176658972,46.72100366348831,1549.25,1421.95,1485.6,1996.25,-1261736.138
2022-06-17,1084.5,1117.1,1063.2,1078.7,102605.607,20076.0,977.4876566502,1091.98,1288.1,1561.1200000000001,1953.826,2501.341,2879.3225,1330.3050052115507,1873.979458701794,332.5910936871388,895.9378126257225,2226.3021873742778,20.166632760727083,-19.42777342481304,0.44250071133039803,5.651758410468364,40.083365333184226,48.4157990903261,1449.6,1338.85,1394.225,1929.5,-1364341.745
2022-06-18,1079.2,1081.6,879.0,966.1,81872.073,16976.0,1067.0952853875,1078.52,1215.8,1515.4299999999998,1919.84,2486.132,2862.0209999999997,1292.8757187527576,1841.4267532996678,334.3824593186777,846.6650813626444,2184.1949186373554,27.28205126280541,-14.06766875898829,6.912458708515997,8.15556928874264,35.5032591241109,50.27049833498339,1446.75,1278.3,1362.525,1922.45,-1282469.672
2022-06-19,965.2,1158.0,934.9,1068.3,73607.068,17358.0,1117.2795600499,1065.66,1161.1299999999999,1475.25,1885.2679999999998,2471.589,2844.802,1269.4791875023636,1812.64587437844,330.08184969793047,815.0863006041391,2135.413699395861,31.21011008394092,-7.131071621216904,7.886296848770328,8.301600314589042,34.16740389860608,51.14515238003902,1446.75,1212.0,1329.375,1922.45,-1208862.604
2022-06-20,1066.6,1168.6,1059.3,1129.1,48329.21,11160.0,1133.2774920447,1067.98,1125.76,1439.4500000000003,1850.22,2456.864,2830.972,1244.9393035734545,1783.7591723833236,330.26075682709734,778.9284863458056,2099.971513654195,30.299805039812995,-2.349067855345993,0.7684396063214933,8.820466040776125,32.16666712215533,51.822164765492715,1446.75,1122.6,1284.675,1922.45,-1257191.814
2022-06-21,1130.2,1191.8,1084.5,1097.7,164426.899,17482.0,1075.636021833,1070.0,1099.89,1403.145,1816.098,2442.288,2815.3845,1222.6336887772466,1755.6800139031636,326.88491931413284,749.3751613717343,2056.914838628266,30.032426154419795,1.4945290099136486,-1.2967073872680928,8.14035992953742,31.52481913504119,52.19931835323441,1446.75,1072.25,1259.5,1922.45,-1421618.713
2022-06-22,1099.2,1123.3,1041.8,1088.8,69660.139,16365.0,1121.786559365,1106.2599999999998,1099.1200000000001,1372.19,1780.132,2427.563,2800.4075,1211.8860189519255,1731.1030436444282,320.2568826739046,731.6762346521908,2012.7037653478092,34.152623728758314,6.476528006628811,4.505545322425149,9.50181879524124,29.30332488608254,52.64139879367233,1446.75,1067.5,1257.125,1922.45,-1351958.574
2022-06-23,1087.6,1168.2,1082.2,1147.4,56809.187,11371.0,1209.8601303747,1136.56,1107.54,1343.69,1749.72,2412.0119999999997,2784.705,1213.016587673079,1710.4443348102925,306.9095158185994,729.8709683628012,1957.5090316371989,38.936996631147565,12.190052222321754,11.379124191487474,12.26275547541332,27.599185719634573,52.46210729323414,1446.75,1061.5,1254.125,1922.45,-1295149.387
2022-06-24,1147.4,1244.0,1131.3,1219.8,14345.986,5865.0,1219.9803963562,1158.28,1111.97,1311.5549999999998,1721.344,2396.578,2769.263,1216.5427894340678,1691.3435536058205,281.6373651968202,748.2802696063594,1874.8297303936401,40.095886956961216,16.345814168427523,11.953202549120924,12.738619172706914,27.508535241013405,51.453886921720574,1438.7,1067.0,1252.85,1914.65,-1280803.401
2022-06-25,1220.1,1255.0,1178.8,1237.7,18561.021,7257.0,1228.5100339685,1183.1,1125.54,1285.0,1695.036,2379.3219999999997,2753.4725,1217.2938195149152,1672.3720968944594,263.2070762726699,758.5858474546602,1811.4141525453397,39.38093157716621,18.26237139532914,14.729652114947065,14.014061680631675,27.57222714942048,50.37900206550472,1425.0,1079.3,1252.15,1817.0,-1299364.422
2022-06-26,1236.5,1279.6,1194.6,1221.8,76255.364,11762.0,1188.4311057121,1202.46,1136.23,1253.71,1669.532,2361.965,2738.7990000000004,1212.7661310127844,1652.7045374239613,234.38871751858503,784.9325649628299,1722.4874350371701,37.731336208690735,18.062623897711973,9.616762534024573,14.616554945675167,30.67478295473258,49.12380687059481,1398.7,1107.25,1252.975,1791.2,-1375619.786
2022-06-27,1222.4,1237.8,1160.9,1185.6,86044.011,12697.0,1194.4808928573,1202.62,1154.44,1221.27,1645.572,2344.977,2724.4025,1203.5423980109583,1632.320515709847,199.2087701382824,822.8524597234352,1619.6875402765647,36.0511468006523,16.51171821552923,-4.166014251747697,13.903938111844743,30.857681317250275,48.159840619876135,1398.7,1160.6999999999998,1279.6999999999998,1728.5,-1461663.797
2022-06-28,1185.6,1236.0,1132.1,1148.2,61065.087,15039.0,1104.4214387347,1176.66,1156.61,1186.2050000000002,1620.318,2325.584,2709.6820000000002,1187.3220554379643,1610.4085756811512,151.88634064657376,882.4323187068526,1489.9776812931477,33.5476114546494,13.592716546416106,-12.797470460975205,14.32779793223419,35.387818977378025,47.44813825169075,1398.7,1160.6999999999998,1279.6999999999998,1673.2,-1522728.884
2022-06-29,1147.5,1150.4,1076.6,1090.0,143458.737,22077.0,1050.1335149981,1139.0400000000002,1148.66,1154.895,1603.6,2306.699,2694.7169999999996,1167.6474760896838,1587.7496433303825,105.05725807866415,944.7804838426716,1365.0095161573283,31.89199623185867,10.51303967605108,-11.565984356798147,13.61522153856578,38.96241569058576,47.11460684103682,1398.7,1137.8,1268.25,1667.9,-1666187.621
2022-06-30,1091.1,1114.7,996.0,1049.6,93899.584,13751.0,1060.6957672358,1103.46,1143.28,1134.52,1582.8139999999999,2286.852,2681.2455,1149.9692652197289,1565.7759203675248,82.71711189353165,969.0857762129367,1299.9542237870633,31.65463309948126,8.504891261012268,-4.310201364619722,12.601836696042046,36.062431920427606,47.19278335370385,1398.7,1137.8,1268.25,1664.95,-1760087.205
